@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h1 (5, 10), h99 (5, 10), h14 (3, 10), h56 (3, 10), h4 (2, 10), h80 (4, 10), h87 (5, 10), h32 (9, 10), h45 (9, 10), h5 (5, 10), h94 (10, 10), h55 (4, 10), h24 (2, 10), h58 (1, 10), h90 (7, 10), h39 (8, 10), h57 (4, 10), h26 (0, 10), h31 (4, 10), h35 (9, 10), h97 (7, 10), h100 (4, 10), h30 (6, 10), h78 (3, 10), h44 (9, 10), h73 (9, 10), h96 (8, 10), h75 (1, 10), h22 (9, 10), h68 (5, 10), h72 (10, 10), h69 (5, 10), h11 (3, 10), h47 (0, 10), h49 (6, 10), h83 (3, 10), h34 (6, 10), h2 (7, 10), h10 (5, 10), h88 (3, 10), h41 (7, 10), h50 (0, 10), h27 (3, 10), h7 (5, 10), h71 (2, 10), h79 (9, 10), h17 (3, 10), h28 (10, 10), h21 (2, 10), h67 (9, 10), h91 (5, 10), h65 (3, 10), h8 (3, 10), h48 (4, 10), h70 (9, 10), h60 (5, 10), h64 (7, 10), h20 (0, 10), h89 (10, 10), h37 (0, 10), h18 (4, 10), h53 (4, 10), h66 (6, 10), h76 (2, 10), h33 (5, 10), h12 (5, 10), h77 (5, 10), h3 (0, 10), h61 (0, 10), h74 (6, 10), h63 (2, 10), h43 (6, 10), h59 (9, 10), h29 (10, 10), h13 (2, 10), h93 (1, 10), h9 (0, 10), h95 (8, 10), h19 (3, 10), h42 (5, 10), h15 (7, 10), h36 (0, 10), h6 (10, 10), h82 (7, 10), h84 (4, 10), h52 (0, 10), h98 (10, 10), h92 (1, 10), h25 (10, 10), h62 (1, 10), h16 (3, 10), h23 (1, 10), h54 (1, 10), h40 (8, 10), h38 (5, 10), h81 (5, 10), h86 (2, 10), h46 (2, 10), h51 (0, 10), h85 (9, 10) ;
@End

@PreferenceListsA
r1 : h52, h18, h65, h64, h36 ;
h4 : r122, r475, r510, r577, r617, r231, r890, r960, r20, r258, r361, r752, r335, r885, r760, r166, r44, r778, r811, r896, r755, r109, r428, r600, r83, r838, r398, r478, r741, r557, r982, r491, r847, r531, r217, r771, r503, r183 ;
h80 : r218, r309, r181, r445, r934, r960, r346, r174, r74, r801, r944, r466, r574, r163, r744, r127, r852, r867, r280, r611, r576, r398, r537, r584, r539, r305, r753, r599, r291, r115, r315, r342, r624, r59 ;
h87 : r791, r309, r354, r497, r786, r329, r618, r627, r11, r729, r767, r768, r918, r873, r489, r323, r519, r92, r832, r265, r48, r960, r487, r634, r637, r986, r307, r390, r365, r229, r904, r67, r925, r789, r760, r331, r630, r985, r166, r132, r88, r297, r523, r921, r944, r647, r621, r788, r911, r653, r652, r963, r285, r408, r276, r533, r295, r655, r834, r596, r254, r95, r24, r915, r513, r15, r261, r310, r502, r9, r545, r148, r790, r333, r16, r113, r492, r883 ;
h32 : r340, r510, r41, r578, r343, r63, r742, r956, r363, r39, r365, r904, r99, r591, r601, r262, r942, r775, r797, r292, r536, r383, r438, r805, r75, r730, r784, r626, r705, r675, r698, r722, r8 ;
h45 : r84, r713, r230, r184, r412, r282, r975, r691, r968, r678, r549, r853, r253, r597, r366, r416, r558, r326, r595, r396, r970, r977, r194, r486, r603, r981, r674, r867, r980, r406, r484, r379, r849, r584, r557, r358, r336, r902, r697, r433, r304, r560, r332, r375, r217, r764, r216, r465, r237, r588, r836, r333, r613 ;
h5 : r362, r962, r534, r672, r423, r726, r530, r714, r66, r939, r954, r1000, r751, r707, r394, r975, r5, r96, r848, r689, r614, r229, r209, r756, r926, r321, r275, r997, r204, r995, r240, r880, r256, r478, r772, r374, r25, r247, r401, r245, r622, r718, r709, r72, r506, r116, r111, r164, r465, r126, r511, r148, r407, r624, r542, r667, r16, r293 ;
h94 : r586, r246, r387, r437, r411, r593, r64, r853, r265, r802, r544, r390, r133, r281, r109, r933, r213, r741, r106, r207, r344, r513, r538, r469 ;
h55 : r246, r906, r939, r688, r343, r196, r231, r956, r85, r620, r822, r941, r651, r197, r320, r157, r988, r388, r321, r403, r944, r150, r194, r744, r33, r811, r91, r981, r567, r611, r706, r959, r242, r143, r831, r457, r991, r668, r907, r902, r805, r568, r697, r317, r847, r251, r23, r279, r781, r315 ;
h24 : r56, r76, r570, r609, r317, r716, r836 ;
h58 : r84, r17, r993, r839, r323, r37, r556, r347, r919, r42, r829, r948, r43, r156, r277, r495, r210, r920, r272, r518, r659, r68, r131, r657, r393, r718, r322, r913, r736, r164, r375, r814, r990, r616, r334, r860, r65 ;
h90 : r58, r354, r4, r455, r303, r385, r312, r136, r298, r954, r472, r462, r861, r85, r792, r835, r92, r934, r125, r361, r535, r919, r416, r382, r979, r314, r135, r844, r281, r14, r436, r507, r283, r724, r70, r528, r239, r400, r881, r923, r912, r963, r277, r953, r611, r780, r576, r459, r272, r650, r516, r419, r38, r741, r268, r379, r518, r659, r982, r826, r191, r337, r599, r55, r119, r212, r2, r500, r581, r610, r46, r460, r705, r716, r306, r232, r301, r545, r717, r749, r270, r420, r594, r490, r905, r260, r8 ;
h39 : r723, r586, r110, r562, r271, r787, r682, r798, r92, r56, r76, r681, r363, r904, r177, r925, r422, r629, r595, r345, r80, r664, r269, r461, r33, r823, r19, r981, r109, r145, r83, r413, r50, r518, r866, r81, r383, r606, r779, r344, r60, r185, r710, r94, r644, r420, r648, r731 ;
h57 : r996, r90, r107, r129, r71, r329, r993, r510, r524, r691, r169, r598, r837, r960, r637, r752, r416, r829, r22, r641, r391, r373, r74, r88, r54, r921, r43, r977, r788, r612, r97, r811, r589, r867, r695, r276, r797, r495, r53, r999, r459, r168, r516, r478, r583, r295, r580, r324, r901, r575, r395, r214, r143, r288, r470, r75, r328, r859, r642, r185, r573, r35, r446, r375, r502, r964, r434, r588, r836, r989, r850, r333, r36, r493, r992 ;
h26 : r84, r362, r181, r255, r110, r743, r672, r32, r290, r21, r154, r602, r734, r475, r263, r745, r578, r298, r299, r577, r1000, r608, r521, r861, r858, r751, r519, r998, r161, r125, r20, r802, r377, r286, r776, r176, r219, r646, r390, r335, r365, r473, r346, r121, r22, r957, r440, r302, r118, r123, r694, r523, r436, r311, r287, r140, r647, r418, r942, r486, r708, r550, r685, r762, r127, r969, r912, r971, r719, r652, r240, r880, r933, r983, r145, r711, r661, r916, r325, r274, r780, r576, r272, r980, r842, r561, r537, r585, r901, r834, r596, r267, r565, r24, r862, r383, r491, r805, r606, r350, r568, r49, r328, r180, r619, r453, r193, r367, r2, r817, r332, r468, r638, r633, r540, r623, r879, r592, r279, r781, r465, r86, r153, r149, r892, r334, r790, r270, r900, r431, r722, r16, r458, r796, r874, r493, r476, r404, r613 ;
h31 : r230, r462, r85, r234, r593, r941, r998, r444, r972, r219, r919, r505, r326, r27, r948, r970, r499, r461, r574, r583, r406, r959, r242, r432, r380, r233, r75, r114, r973, r913, r119, r915, r40, r560, r804, r710, r799, r448 ;
h35 : r259, r737, r139, r236, r346, r878, r348, r102, r712, r215, r495, r609, r532, r738, r718, r513, r261, r705, r863, r542, r722 ;
h97 : r816, r671, r107, r734, r387, r385, r220, r895, r658, r894, r608, r462, r151, r968, r508, r669, r56, r800, r559, r253, r480, r689, r758, r551, r365, r203, r957, r170, r630, r297, r735, r287, r47, r467, r825, r97, r881, r112, r589, r896, r91, r128, r628, r920, r780, r199, r168, r226, r51, r419, r504, r61, r596, r144, r831, r875, r666, r761, r862, r330, r882, r134, r79, r380, r482, r193, r663, r573, r638, r640, r217, r698, r223, r334, r431 ;
h100 : r687, r585, r375, r315 ;
h30 : r21, r704, r729, r412, r815, r203, r885, r443, r373, r87, r418, r163, r695, r280, r877, r459, r484, r566, r834, r228, r541, r740, r134, r421, r114, r955, r564, r57, r310, r306, r216 ;
h78 : r90, r976, r750, r139, r178, r858, r161, r765, r253, r258, r203, r302, r430, r647, r150, r612, r339, r628, r982, r902, r131, r917, r500, r279, r301, r465, r342, r153 ;
h44 : r340, r816, r451, r397, r928, r975, r890, r598, r125, r776, r818, r463, r551, r382, r687, r391, r856, r388, r864, r924, r770, r499, r923, r546, r842, r583, r536, r907, r233, r587, r322, r15, r590, r965, r799 ;
h73 : r122, r17, r454, r787, r69, r169, r890, r5, r728, r384, r297, r550, r852, r428, r199, r295, r819, r79, r180, r468, r677, r699, r607 ;
h96 : r181, r870, r110, r17, r993, r821, r449, r162, r11, r451, r136, r206, r809, r688, r873, r810, r411, r399, r792, r975, r444, r800, r660, r363, r447, r815, r957, r878, r331, r170, r123, r801, r364, r591, r844, r248, r281, r572, r579, r977, r812, r171, r942, r400, r929, r653, r733, r987, r746, r409, r695, r980, r582, r295, r484, r189, r834, r144, r95, r656, r982, r539, r826, r676, r529, r622, r606, r599, r317, r913, r332, r251, r35, r732, r764, r342, r153, r414, r237, r588, r836, r407, r863, r667, r420, r293, r469, r571, r883 ;
h75 : r464, r445, r289, r795, r777, r618, r737, r282, r658, r489, r707, r625, r441, r597, r142, r950, r878, r748, r118, r133, r621, r888, r999, r292, r984, r419, r432, r686, r830, r485, r491, r501, r903, r479, r955, r193, r663, r165, r251, r693, r217, r799, r699 ;
h22 : r534, r870, r200, r385, r308, r104, r220, r472, r1000, r569, r151, r394, r620, r519, r615, r800, r837, r12, r447, r535, r818, r857, r766, r986, r366, r558, r547, r687, r121, r28, r391, r235, r47, r664, r140, r190, r112, r823, r896, r733, r711, r552, r266, r141, r228, r89, r656, r247, r501, r191, r337, r587, r131, r350, r49, r779, r175, r679, r2, r635, r932, r116, r468, r804, r590, r564, r531, r716, r407, r538, r607, r594, r356 ;
h68 : r340, r309, r534, r21, r154, r906, r397, r192, r184, r18, r994, r737, r767, r662, r381, r442, r173, r968, r323, r519, r549, r56, r832, r598, r48, r763, r806, r229, r346, r488, r172, r979, r195, r429, r357, r123, r801, r856, r591, r388, r701, r278, r418, r612, r127, r204, r910, r811, r696, r409, r952, r600, r210, r525, r706, r352, r478, r703, r655, r189, r901, r721, r319, r565, r830, r753, r808, r738, r114, r179, r479, r180, r257, r73, r60, r846, r509, r147, r460, r434, r511, r334, r989, r376 ;
h72 : r962, r455, r329, r201, r562, r299, r841, r169, r899, r544, r756, r6, r345, r632, r945, r7, r869, r267, r214, r830, r845, r657, r179, r573, r315, r790, r360 ;
h69 : r259, r739, r930, r672, r795, r71, r449, r939, r299, r894, r124, r898, r45, r508, r837, r683, r30, r307, r443, r132, r297, r54, r572, r467, r339, r803, r256, r889, r417, r504, r214, r721, r81, r29, r131, r973, r697, r679, r237, r477, r813, r563 ;
h11 : r909, r222, r976, r154, r308, r263, r617, r798, r377, r441, r98, r307, r725, r985, r314, r135, r14, r949, r186, r80, r403, r351, r239, r427, r494, r410, r685, r754, r392, r428, r128, r916, r199, r838, r959, r539, r438, r753, r479, r193, r446, r623, r221, r702, r727, r342, r159, r149, r183, r152, r571 ;
h47 : r58, r497, r289, r895, r809, r437, r617, r196, r832, r161, r125, r773, r30, r752, r248, r427, r929, r984, r51, r561, r922, r358, r686, r29, r134, r636, r75, r649, r453, r638, r545, r216, r914, r951 ;
h49 : r445, r534, r475, r308, r639, r236, r456, r572, r655, r580, r457, r830, r817, r164, r804, r540 ;
h83 : r713, r700, r898, r794, r979, r690, r762, r811, r896, r525, r582, r875, r845, r522 ;
h34 : r32, r303, r158, r602, r658, r578, r958, r707, r252, r868, r5, r837, r96, r763, r857, r919, r570, r195, r807, r856, r769, r601, r198, r701, r351, r278, r812, r653, r685, r674, r355, r920, r840, r561, r922, r241, r452, r568, r973, r341, r859, r642, r185, r693, r221, r644, r667, r59, r469, r563, r571, r415 ;
h2 : r627, r286, r724, r512, r733, r849, r557, r367, r847, r515 ;
h10 : r181, r202, r129, r158, r472, r335, r885, r950, r391, r103, r517, r321, r418, r896, r277, r566, r435, r596, r845, r668, r940, r513, r35, r638 ;
h88 : r943, r129, r26, r841, r524, r117, r439, r281, r579, r499, r461, r409, r703, r656, r907, r554, r649, r55, r610, r781, r10, r702, r648 ;
h41 : r154, r891, r78, r898, r471, r899, r253, r229, r13, r275, r884, r652, r880, r889, r706, r452, r961, r55, r165, r509, r468, r35, r699, r8 ;
h50 : r271, r236, r751, r120, r382, r166, r44, r921, r528, r461, r881, r77, r576, r984, r395, r372, r859, r2, r526, r448, r892, r225 ;
h27 : r122, r768, r787, r634, r195, r238, r719, r327, r241, r831, r330, r692, r93, r503, r850, r360 ;
h7 : r672, r423, r381, r578, r839, r934, r759, r701, r486, r867, r355, r141, r978, r606, r116, r221, r225 ;
h71 : r290, r861, r471, r758, r807, r579, r708, r226, r60, r610, r876, r951 ;
h79 : r303, r928, r899, r195, r854, r997, r555, r533, r483, r167, r372, r401, r940, r784, r304 ;
h17 : r768, r625, r593, r832, r947, r681, r548, r985, r439, r424, r574, r910, r920, r866, r805, r49, r940, r730, r642, r367, r111, r640, r10, r771, r824, r900, r376, r469, r571 ;
h28 : r791, r218, r90, r318, r743, r795, r21, r530, r381, r386, r577, r928, r231, r524, r669, r593, r835, r169, r660, r12, r986, r548, r347, r142, r558, r629, r348, r436, r701, r190, r754, r719, r91, r428, r703, r228, r29, r692, r305, r805, r738, r131, r782, r779, r328, r119, r40, r115, r46, r93, r279, r545, r727, r223, r333, r16, r670 ;
h21 : r855, r134, r225 ;
h67 : r618, r449, r387, r742, r313, r559, r253, r681, r447, r986, r307, r488, r641, r725, r118, r844, r278, r612, r112, r893, r757, r889, r406, r703, r38, r141, r81, r991, r105, r330, r380, r332, r610, r633, r814, r490, r152 ;
h91 : r739, r672, r700, r66, r130, r578, r608, r820, r678, r313, r359, r765, r505, r829, r326, r429, r467, r190, r884, r987, r746, r842, r871, r242, r188, r105, r101, r380, r245, r554, r738, r718, r450, r284, r433, r369, r716, r914, r223, r665, r850, r8 ;
h65 : r906, r136, r206, r124, r37, r974, r135, r403, r643, r494, r733, r775, r1, r959, r179, r961, r619, r635, r159, r774 ;
h8 : r631, r514, r618, r389, r386, r569, r682, r96, r456, r756, r854, r843, r970, r171, r911, r392, r871, r656, r845, r288, r336, r245, r814, r481, r648 ;
h48 : r58, r962, r946, r870, r110, r631, r71, r290, r734, r451, r381, r928, r898, r839, r151, r858, r234, r508, r935, r117, r651, r974, r120, r715, r498, r384, r320, r763, r527, r157, r456, r548, r758, r828, r558, r474, r121, r488, r326, r865, r391, r135, r102, r948, r14, r949, r349, r712, r430, r690, r724, r467, r466, r632, r150, r262, r770, r888, r911, r653, r97, r744, r555, r285, r240, r983, r746, r628, r877, r168, r417, r419, r871, r435, r978, r167, r3, r485, r676, r79, r233, r245, r393, r294, r649, r506, r955, r859, r680, r433, r261, r23, r100, r876, r990, r616, r34, r301, r511, r813, r469, r731 ;
h70 : r259, r586, r32, r129, r631, r704, r726, r192, r767, r130, r750, r41, r577, r45, r173, r244, r252, r471, r998, r832, r146, r444, r681, r806, r347, r473, r416, r793, r177, r22, r885, r854, r331, r429, r373, r74, r364, r102, r14, r349, r321, r345, r198, r187, r426, r278, r112, r754, r987, r408, r706, r292, r533, r561, r504, r869, r922, r435, r395, r866, r721, r875, r211, r761, r247, r305, r605, r657, r393, r940, r553, r526, r304, r581, r677, r879, r564, r814, r675, r824, r448, r183, r900, r908, r293, r774, r813, r260, r360 ;
h60 : r218, r84, r821, r704, r11, r729, r192, r714, r737, r745, r299, r489, r63, r323, r625, r941, r252, r931, r498, r487, r637, r39, r857, r366, r155, r474, r925, r829, r209, r172, r22, r747, r865, r443, r331, r357, r348, r856, r735, r517, r724, r345, r186, r466, r262, r942, r486, r825, r911, r512, r910, r963, r339, r933, r128, r355, r552, r256, r435, r50, r228, r167, r831, r666, r668, r305, r470, r673, r294, r506, r500, r710, r702, r749, r771, r571 ;
h64 : r909, r497, r534, r255, r514, r246, r303, r976, r387, r785, r308, r873, r521, r524, r234, r508, r935, r117, r941, r252, r471, r615, r64, r169, r313, r125, r800, r197, r12, r363, r96, r250, r176, r646, r463, r390, r42, r794, r904, r748, r801, r364, r132, r843, r926, r80, r426, r851, r227, r87, r924, r140, r632, r269, r424, r33, r754, r852, r156, r755, r775, r600, r1, r53, r168, r417, r213, r838, r266, r582, r842, r772, r61, r50, r319, r565, r3, r101, r808, r68, r554, r587, r393, r350, r179, r599, r482, r973, r736, r679, r526, r784, r680, r165, r116, r433, r886, r509, r522, r677, r693, r502, r592, r698, r216, r914, r503, r149, r836, r892, r863, r563, r260, r356 ;
h20 : r84, r996, r110, r289, r32, r137, r224, r290, r201, r627, r891, r785, r451, r397, r312, r308, r895, r939, r138, r658, r124, r625, r519, r69, r37, r64, r934, r868, r887, r634, r361, r377, r98, r818, r597, r67, r570, r829, r747, r760, r927, r429, r314, r102, r287, r430, r601, r944, r977, r171, r427, r194, r936, r708, r97, r762, r969, r77, r567, r425, r755, r983, r695, r280, r53, r256, r413, r274, r877, r889, r967, r7, r108, r566, r141, r368, r432, r214, r358, r536, r485, r862, r539, r208, r336, r337, r401, r529, r452, r605, r966, r291, r973, r180, r619, r119, r453, r635, r40, r15, r100, r370, r460, r34, r654, r764, r126, r477, r607, r774, r493, r883 ;
h89 : r218, r243, r994, r104, r263, r684, r956, r691, r508, r833, r527, r219, r646, r209, r170, r103, r281, r604, r970, r495, r327, r378, r525, r483, r268, r264, r982, r903, r657, r164, r638, r369, r542, r376 ;
h37 : r602, r620, r728, r98, r854, r746, r226, r108, r580, r834, r679, r784, r863, r872 ;
h18 : r316, r354, r181, r90, r455, r795, r821, r243, r192, r389, r768, r138, r809, r617, r841, r897, r858, r669, r998, r715, r498, r176, r766, r30, r551, r759, r865, r725, r422, r856, r694, r523, r349, r690, r273, r171, r262, r744, r910, r971, r733, r987, r755, r1, r661, r916, r889, r838, r51, r266, r583, r38, r575, r143, r144, r205, r819, r208, r191, r676, r740, r233, r470, r68, r40, r500, r522, r182, r46, r10, r414, r860, r490, r36, r670 ;
h53 : r786, r777, r662, r31, r124, r442, r833, r471, r651, r598, r384, r681, r487, r815, r219, r366, r198, r512, r884, r546, r141, r518, r402, r845, r502, r992 ;
h66 : r52, r734, r906, r244, r37, r947, r498, r480, r548, r357, r248, r150, r77, r425, r869, r324, r374, r358, r175, r872, r951 ;
h76 : r464, r946, r31, r835, r300, r919, r547, r865, r854, r13, r944, r652, r285, r933, r325, r61, r882, r207, r553, r540, r965, r334, r538, r796 ;
h33 : r58, r791, r340, r946, r996, r943, r107, r713, r795, r200, r137, r158, r423, r891, r184, r18, r714, r66, r994, r220, r720, r206, r639, r411, r682, r820, r173, r593, r5, r827, r480, r96, r848, r758, r473, r789, r326, r641, r28, r443, r302, r629, r314, r88, r13, r523, r439, r921, r507, r601, r80, r70, r528, r643, r664, r171, r997, r550, r19, r696, r652, r981, r855, r611, r840, r780, r945, r213, r650, r546, r292, r869, r575, r143, r167, r95, r666, r372, r101, r636, r438, r49, r940, r543, r341, r955, r663, r450, r623, r732, r592, r232, r434, r159, r414, r989, r872, r492, r874, r415 ;
h12 : r4, r723, r809, r688, r178, r822, r689, r614, r925, r172, r99, r630, r591, r103, r843, r735, r426, r812, r424, r893, r852, r674, r274, r546, r398, r189, r50, r532, r938, r211, r761, r636, r730, r543, r344, r367, r560, r702, r515, r431, r774, r492, r670 ;
h77 : r750, r377, r725, r118, r507, r87, r280, r105, r501, r305, r405, r568, r482, r34, r476 ;
h3 : r464, r791, r362, r723, r202, r996, r930, r743, r289, r17, r514, r891, r162, r389, r412, r750, r720, r954, r1000, r810, r196, r684, r742, r858, r394, r117, r974, r444, r887, r827, r12, r487, r637, r683, r39, r157, r160, r988, r463, r473, r505, r155, r687, r28, r927, r238, r44, r311, r345, r80, r528, r187, r140, r486, r997, r410, r589, r392, r775, r953, r53, r325, r840, r780, r459, r199, r352, r266, r772, r249, r374, r214, r89, r264, r539, r740, r421, r782, r350, r917, r180, r915, r450, r182, r732, r990, r616, r654, r824, r159, r414, r699, r94, r148, r644, r992, r404, r951 ;
h61 : r222, r943, r777, r201, r726, r243, r385, r520, r820, r323, r117, r615, r64, r818, r988, r302, r99, r123, r364, r186, r33, r754, r210, r967, r7, r741, r379, r402, r353, r89, r3, r393, r649, r257, r93, r965, r698, r607, r476 ;
h74 : r389, r496, r527, r893, r368, r485, r826, r310, r217, r407 ;
h63 : r340, r4, r816, r255, r739, r338, r318, r455, r200, r71, r137, r201, r449, r162, r767, r282, r31, r918, r206, r386, r688, r371, r577, r343, r569, r236, r196, r411, r682, r751, r707, r234, r244, r935, r835, r37, r890, r313, r974, r146, r765, r837, r496, r447, r361, r763, r527, r157, r857, r544, r174, r547, r488, r747, r440, r748, r694, r103, r133, r54, r864, r735, r507, r283, r604, r187, r426, r851, r467, r977, r400, r929, r499, r574, r163, r603, r204, r923, r589, r971, r995, r425, r339, r240, r983, r645, r711, r495, r999, r378, r945, r417, r967, r352, r871, r61, r368, r50, r532, r267, r296, r849, r721, r167, r875, r89, r25, r188, r659, r24, r3, r105, r383, r491, r29, r372, r501, r740, r529, r438, r68, r405, r605, r114, r966, r482, r479, r55, r913, r212, r635, r886, r804, r590, r640, r23, r564, r306, r301, r749, r665, r94, r860, r624, r900, r908, r16, r420, r648, r113, r59, r493 ;
h43 : r362, r26, r312, r658, r298, r437, r178, r462, r45, r968, r833, r765, r12, r972, r535, r683, r229, r42, r473, r630, r388, r215, r788, r550, r803, r867, r611, r546, r871, r585, r901, r267, r395, r978, r584, r938, r541, r208, r966, r718, r341, r709, r642, r453, r60, r185, r680, r932, r513, r573, r581, r710, r342, r665, r360, r415 ;
